location_uuid,location_name,loc_type,pcode,location_groups,data_date,week,year,submitted_date,submitter_name,submitter_email,unique_id,Uncategorized,Region,Payam,Hub,Site,Country,County,IDP Camp,Point of Entry,State,1. Consultations,"Consultations 
Total number of consultations 
Under 5 cases","Consultations 
Total number of consultations 
Under 5 deaths","Consultations 
Total number of consultations 
5 and over cases","Consultations 
Total number of consultations 
5 and over deaths",2. Morbidity,Cholera (suspected) Under 5,Cholera (suspected) Under 5 deaths,Cholera (suspected) 5 and over cases,Cholera (suspected)  5 and over deaths,Acute Watery Diarrhea (AWD) Under 5 cases,Acute Watery Diarrhea (AWD) Under 5 deaths,Acute Watery Diarrhea (AWD) 5 and over cases,Acute Watery Diarrhea (AWD) 5 and over deaths,Acute Bloody Diarrhea (ABD) Under 5 cases,Acute Bloody Diarrhea (ABD) Under 5 deaths,Acute Bloody Diarrhea (ABD) 5 and over cases,Acute Bloody Diarrhea (ABD) 5 and over deaths,Measles Under 5,Measles Under 5 deaths,Measles 5 and over cases,Measles 5 and over deaths,Meningitis Under 5 cases,Meningitis Under 5 deaths,Meningitis 5 and over cases,Meningitis 5 and over deaths,Viral Hemorrhagic Fever (VHF) Under 5 cases,Viral Hemorrhagic Fever (VHF) Under 5 deaths,Viral Hemorrhagic Fever (VHF) 5 and over cases,Viral Hemorrhagic Fever (VHF) 5 and over deaths,Yellow Fever  Under 5 cases,Yellow Fever  Under 5 deaths,Yellow Fever  5 and over cases,Yellow Fever 5 and over deaths,Relapsing Fever Under 5 cases,Relapsing Fever Under 5 deaths,Relapsing Fever 5 and over cases,Relapsing Fever 5 and over deaths,Acute Jaundice Syndrome (AJS) Under 5,Acute Jaundice Syndrome (AJS) Under 5 deaths,Acute Jaundice Syndrome (AJS) 5 and over cases,Acute Jaundice Syndrome (AJS) 5 and over deaths,Acute Respiratory Infection (ARI) Under 5 cases,Acute Respiratory Infection (ARI) Under 5 deaths,Acute Respiratory Infection (ARI) 5 and over cases,Acute Respiratory Infection (ARI) 5 and over deaths,Malaria Under 5,Malaria Under 5 deaths,Malaria 5 and over,Malaria 5 and over deaths,Neonatal Tetanus (NT) Under 5 cases,Neonatal Tetanus (NT) Under 5 deaths,Neonatal Tetanus (NT) 5 and over cases,Neonatal Tetanus (NT) 5 and over deaths,Guinea-Worm Disease (suspected) Under 5 cases,Guinea-Worm Disease (suspected) Under 5 deaths,Guinea-Worm Disease (suspected) 5 and over cases,Guinea-Worm Disease (suspected) 5 and over deaths,Skin Disease Under 5 ,Skin Disease Under 5 deaths,Skin Disease 5 and Over,Skin Disease 5 and Over deaths,Gunshot/Shell Injury Under 5 ,Gunshot/Shell Injury Under 5 deaths,Gunshot/Shell Injury 5 and Over,Gunshot/Shell Injury 5 and Over deaths,Other Injury Under 5 ,Other Injury Under 5 deaths,Other Injury 5 and Over,Other Injury 5 and Over deaths,Other Under 5 ,Other Under 5 deaths,Other 5 and Over,Other 5 and Over deaths,COVID - 19 (suspected) Under 5,COVID - 19 (suspected) Under 5 deaths,COVID - 19 (suspected) 5 and over cases,COVID - 19 (suspected) 5 and over deaths,"Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
Under 15 cases","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
Under 15 deaths","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
15 and over cases","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
15 and over deaths",3. Additional information,Have you observed an unusual number of cases and deaths this week? ,Which disease/syndrome? (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),Have you observed an unusual disease/syndrome in the area this week?,Which disease/syndrome? (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),Is there any rumor of suspected outbreak (cases or deaths) in the community?,Details of rumour (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),"Describe the actions taken to verify, investigate and contain/control the situation"
5c1d44b0-b742-4d6c-a4c0-52815b9358c6,Kaka PHCC ,Site,UmkdBLsmzzv,,2022-11-27,48,2022,2022-11-28,,,,,,Kaka                                  ,,Kaka PHCC ,South Sudan,Manyo,,,Upper Nile,,44,0,123,0,,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,14,0,58,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
1f4a02c4-3af4-4b84-988a-9b952db10d7b,AFAA Majak Mobile Clinic,Site,Majak_clinic,,2022-11-27,48,2022,2022-11-28,,,,,,Kol,,AFAA Majak Mobile Clinic,South Sudan,Panyijiar,,,Unity,,144,0,203,0,,0,0,0,0,19,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,17,0,189,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c95c6126-b708-478c-89d8-94ebdcf4e82c,IRC Sector 4 PHCC,Site,IRC_4,,2022-11-27,48,2022,2022-11-28,,,,,,,,IRC Sector 4 PHCC,South Sudan,Rubkona,Bentiu IDP Camp,,Unity,,253,0,674,0,,0,0,3,0,77,0,65,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,151,0,45,0,210,0,0,0,,,0,0,0,0,34,0,61,0,0,0,0,0,3,0,16,0,12,0,65,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
84a1770e-0bfb-4f7d-be15-f8795dd7a1df,Mere PHCU,Site,U8O9tmIaK8S,,2022-11-27,48,2022,2022-11-28,,,,,,Lire,,Mere PHCU,South Sudan,Kajo Keji,,,CES Timbédra (Moughataa),,83,0,329,0,,0,0,0,0,4,0,8,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,213,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b4b35042-f9d5-46dd-9e2d-8c0360f0a80f,Kombi PHCU,Site,AieiBV0cOsk,,2022-11-27,48,2022,2022-11-28,,,,,,Kokori,,Kombi PHCU,South Sudan,Mvolo,,,WES,,24,0,34,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9c383b2a-4ee3-4dca-b3f8-4e40c286b647,Lofus PHCU,Site,Dt17DuPliyN,,2022-11-27,48,2022,2022-11-28,,,,,,Losite,,Lofus PHCU,South Sudan,Ikotos,,,EES,,19,0,31,0,,0,000,0,0,3,0,2,0,3,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,7,0,9,0,0,0,,,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,00,0,0,0,0,0,,NO,,NO,,NO,,
c88f485f-fce6-474b-b868-f472ec9eed95,Loriyok PHCC,Site,loriyok_phcc,,2022-11-27,48,2022,2022-11-28,,,,,,Ngarich,,Loriyok PHCC,South Sudan,Budi,,,EES,,23,0,34,0,,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
674a6789-4d38-46b1-afcb-c41df9c8f13c,Koyoki PHCU,Site,Koyo_s,,2022-11-27,48,2022,2022-11-28,,,,,,Wuji,,Koyoki PHCU,South Sudan,Lainya,,,CES Timbédra (Moughataa),,21,0,30,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
55ce83aa-6727-4374-b721-18686045877b,Paweng PHCC,Site,qVl0vZgpPq2,,2022-11-27,48,2022,2022-11-28,,,,,,Paweng,,Paweng PHCC,South Sudan,Tonj East,,,Warrap,,73,0,94,0,,0,0,0,0,18,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,94,0,51,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
74bee6f3-0ea5-4c55-9fee-1cc2930cd651,Uleng PHCU,Site,PlPti9pF5vs,,2022-11-27,48,2022,2022-11-28,,,,,,Uleng,,Uleng PHCU,South Sudan,Maiwut,,,Upper Nile,,187,0,227,0,,0,0,0,0,23,0,21,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,42,0,47,0,60,0,0,0,,,0,0,0,0,19,0,20,0,0,0,0,0,14,0,21,0,45,0,58,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b1b31b21-bf80-4eb3-bc80-853359f6ffa3,AIC Lohutok PHCC,Site,SrKWFQxqCh8,,2022-11-27,48,2022,2022-11-28,,,,,,Lohutok,,AIC Lohutok PHCC,South Sudan,Lopa Lafon,,,EES,,41,0,60,0,,0,0,0,0,3,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,48,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
123e051a-164f-4c03-9015-cdd5b0455f6e,Nimule Hospital,Site,dTANcKLxstU,,2022-11-27,48,2022,2022-11-28,,,,,,Nimule,,Nimule Hospital,South Sudan,Magwi,,,EES,,149,0,417,2,,0,0,0,0,16,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,0,58,0,178,0,0,0,,,0,0,0,0,6,0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
311afa4e-b340-48b2-828c-03de192c75ff,Jikmir PHCC,Site,xBAqaWmzlZQ,,2022-11-27,48,2022,2022-11-28,,,,,,Jikmir,,Jikmir PHCC,South Sudan,Luakpiny Nasir,,,Upper Nile,,72,0,219,0,,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,38,0,138,0,0,0,,,0,0,0,0,8,0,1,0,0,0,0,0,3,0,3,0,17,0,63,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
fb682f8e-27cd-43bd-a3af-1c3d129f55c8,Malow PHCU,Site,CZAyYwELCnr,,2022-11-27,48,2022,2022-11-28,,,,,,Jongjith,,Malow PHCU,South Sudan,Longechuk,,,Upper Nile,,30,0,24,0,,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,6,0,3,0,0,0,,,0,0,0,0,2,0,5,0,0,0,0,0,4,0,4,0,11,0,9,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
2381a6fa-3112-4040-b457-cbb205f2b3dc,Kulundu PHCC,Site,kulundu_phcc,,2022-11-27,48,2022,2022-11-28,,,,,,Kokori,,Kulundu PHCC,South Sudan,Mvolo,,,WES,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
8cebe7ad-efb3-44ed-a3c7-aa106f1e09e0,Iboni PHCU,Site,SS00654S,,2022-11-27,48,2022,2022-11-28,,,,,,Lohutok,,Iboni PHCU,South Sudan,Lopa Lafon,,,EES,,11,0,13,0,,0,0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
dfa494b4-d057-4802-abd5-cd787c243946,Makuei Alel PHCU,Site,duwMretkQYS,,2022-11-27,48,2022,2022-11-28,,,,,,Tar-weng,,Makuei Alel PHCU,South Sudan,Aweil South,,,NBGZ,,30,0,45,0,,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,23,0,38,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
fc8cd30e-ad05-482f-8e74-67cca5646439,Kendila PHCU,Site,b7SnhkJ4x8X,,2022-11-27,48,2022,2022-11-28,,,,,,Gulumbi,,Kendila PHCU,South Sudan,Morobo,,,CES Timbédra (Moughataa),,26,0,64,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b5d74787-64d4-478c-9e8e-feff6a865917,ECS Good Samaritan PHCC,Site,mWPeSud3Y5b,,2022-11-27,48,2022,2022-11-28,,,,,,Nzara Centre,,ECS Good Samaritan PHCC,South Sudan,Nzara,,,WES,,15,0,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
bcfa23b0-f928-4088-b9cc-178a2a1066c0,Aweth  phcu                           ,Site,Aweth_hf                               ,,2022-11-27,48,2022,2022-11-28,,,,,,Adhidwoi,,Aweth  phcu                           ,South Sudan,Manyo,,,Upper Nile,,9,0,39,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,19,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
87957bf7-9886-4460-a856-452a80133345,Mandeng  PHCC,Site,SS00278S,,2022-11-27,48,2022,2022-11-28,,,,,,Kueterenga,,Mandeng  PHCC,South Sudan,Luakpiny Nasir,,,Upper Nile,,97,0,277,0,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,40,0,163,0,0,0,,,0,0,0,0,3,0,12,0,0,0,0,0,0,0,18,0,40,0,64,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
6f888ac3-5182-4530-b5c8-7b190e3ec802,Andari PHCU,Site,uCzbAidUUpq,,2022-11-27,48,2022,2022-11-28,,,,,,Andari,,Andari PHCU,South Sudan,Ezo,,,WES,,23,0,42,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
355a48ca-3629-463f-9e6d-5c04f22b551d,Lotome PHCU,Site,IcEJWC575L4,,2022-11-27,48,2022,2022-11-28,,,,,,Losite,,Lotome PHCU,South Sudan,Ikotos,,,EES,,18,0,11,0,,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,10,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
3b65f5ad-e18e-4779-8ec2-4f3bd8ceb71e,SP_Bieh Mobile Clinic,Site,SP_Bi,,2022-11-27,48,2022,2022-11-28,,,,,,Bieh,,SP_Bieh Mobile Clinic,South Sudan,Mayom,,,Unity,,68,0,30,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,12,0,9,0,0,0,,,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
10f02f79-24ef-4937-b547-118da57c687a,Bafuka PHCU,Site,ETuFaKyE0Fs,,2022-11-27,48,2022,2022-11-28,,,,,,Andari,,Bafuka PHCU,South Sudan,Ezo,,,WES,,32,0,51,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9d85d36f-eddf-4c4b-ad86-e829144b8565,Amaki PHCU,Site,yhAHWejNn5d,,2022-11-27,48,2022,2022-11-28,,,,,,Kozi,,Amaki PHCU,South Sudan,Maridi,,,WES,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
41d41047-f2e7-4d58-9575-3352ceda2ae5,Kuelcuk PHCU,Site,Q7XZjYMLj5k,,2022-11-27,48,2022,2022-11-28,,,,,,Paweng,,Kuelcuk PHCU,South Sudan,Tonj East,,,Warrap,,4,0,16,0,,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
abd9f797-a335-4edf-999d-99082060ef1a,Lacharok PHCC,Site,lacharok_phcc,,2022-11-27,48,2022,2022-11-28,,,,,,Arihilo,,Lacharok PHCC,South Sudan,Lopa Lafon,,,EES,,18,0,21,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9d1b6a60-c118-4a96-a703-addb3316ce6e,Aguorkuoth PHCU,Site,AGUOR_PHCU,,2022-11-27,48,2022,2022-11-28,,,,,,Abuyung,,Aguorkuoth PHCU,South Sudan,Awerial,,,Lakes,,14,0,20,0,,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,8,0,13,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
410b7a55-4be4-4660-83e7-71117d7f5c3b,Bangangai PHCU,Site,TqPyprm5WDp,,2022-11-27,48,2022,2022-11-28,,,,,,Andari,,Bangangai PHCU,South Sudan,Ezo,,,WES,,45,0,53,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
294dc27f-30d5-4d1e-a0e2-914a101ba4de,Cueibet County Hospital,Site,AWKbfRNMd4O,,2022-11-27,48,2022,2022-11-28,,,,,,Malou Pec,,Cueibet County Hospital,South Sudan,Cueibet,,,Lakes,,246,0,305,0,,0,0,0,0,9,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,99,0,143,0,108,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
8f848df9-47bf-46c3-b386-9a4f42e8137e,Chochoro PHCU,Site,kcgPOgga70z,,2022-11-27,48,2022,2022-11-28,,,,,,Kozi,,Chochoro PHCU,South Sudan,Maridi,,,WES,,31,0,95,0,,0,0,0,0,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
8420b63d-214e-463b-b790-9356eba5b10c,Awerial PHCU,Site,oX5NCqRnce6,,2022-11-27,48,2022,2022-11-28,,,,,,Dor,,Awerial PHCU,South Sudan,Awerial,,,Lakes,,14,0,40,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29,0,7,0,13,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
706ddcb9-04ab-40e1-a777-c5aa0b55593a,SP_Riak Mobile Clinic,Site,SP_Ri,,2022-11-27,48,2022,2022-11-28,,,,,,Riak,,SP_Riak Mobile Clinic,South Sudan,Mayom,,,Unity,,127,0,56,0,,0,0,0,0,9,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,20,0,16,0,9,0,0,0,,,0,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
d4dc0484-613b-4a6b-83c1-f71ed3eff7ab,Yondoru PHCU,Site,eWmgMGGpH2g,,2022-11-27,48,2022,2022-11-28,,,,,,Mukaya,,Yondoru PHCU,South Sudan,Lainya,,,CES Timbédra (Moughataa),,45,0,82,0,,0,0,0,0,4,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,19,0,33,0,0,0,,,0,0,0,0,7,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
93664b3a-16c8-4d94-a388-f0d48bd96e07,Pathiel PHCU,Site,YO8zZaj5Exc,,2022-11-27,48,2022,2022-11-28,,,,,,Kol,,Pathiel PHCU,South Sudan,Panyijiar,,,Unity,,88,0,140,0,,0,0,0,0,13,0,24,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,21,0,26,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
aa11e1e4-0e6c-445a-b39c-379b04add0c4,Baragu PHCU,Site,QjcNAnIwCT0,,2022-11-27,48,2022,2022-11-28,,,,,,Andari,,Baragu PHCU,South Sudan,Ezo,,,WES,,11,0,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
a64d0791-9b42-4f39-8e34-7cbc0f101b4f,Bentiu State Hospital,Site,Nefki6Dvi4V,,2022-11-27,48,2022,2022-11-28,,,,,,Bentiu Town,,Bentiu State Hospital,South Sudan,Rubkona,,,Unity,,470,0,480,0,,0,0,0,0,16,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,2,0,343,0,259,0,0,0,,,0,0,0,0,9,0,4,0,0,0,0,0,1,0,2,0,4,0,209,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
3c427c21-f217-4744-a848-7cac52cfe0e6,Kozi PHCU,Site,PfZOK4nMz2J,,2022-11-27,48,2022,2022-11-28,,,,,,Kozi,,Kozi PHCU,South Sudan,Maridi,,,WES,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
4b19ded2-2990-4524-9c3c-15bd375bb396,Door PHCU,Site,SS00184S,,2022-11-27,48,2022,2022-11-28,,,,,,Dor,,Door PHCU,South Sudan,Awerial,,,Lakes,,43,0,56,0,,0,0,0,0,7,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24,0,22,0,27,0,0,0,,,0,0,0,0,12,0,8,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b40a2a19-4456-4854-a3ff-13df48a67087,Ngatuba PHCU,Site,E4cZHPJq3OM,,2022-11-27,48,2022,2022-11-28,,,,,,Loudo,,Ngatuba PHCU,South Sudan,Budi,,,EES,,25,0,58,0,,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
